V1,model,rcp,ISO3,year,temp
4908776,GISS-E2-1-G,245,,2076,16.1016
4908777,HadGEM3-GC31-LL,245,,2076,16.87746
4908778,IITM-ESM,245,,2076,16.12182
4908779,INM-CM4-8,245,,2076,15.41436
4908780,INM-CM5-0,245,,2076,15.16033
4908781,IPSL-CM6A-LR,245,,2076,16.30657
4908782,IPSL-CM6A-LR,245,,2076,16.2318
4908783,IPSL-CM6A-LR,245,,2076,16.24705
4908784,IPSL-CM6A-LR,245,,2076,16.11484
4908785,IPSL-CM6A-LR,245,,2076,16.02597
4908786,IPSL-CM6A-LR,245,,2076,16.0555
4908787,KACE-1-0-G,245,,2076,17.10394
4908788,KACE-1-0-G,245,,2076,17.20239
4908789,KACE-1-0-G,245,,2076,17.22009
4908790,KIOST-ESM,245,,2076,15.22342
4908791,MCM-UA-1-0,245,,2076,16.29102
4908792,MIROC-ES2L,245,,2076,17.0904
4908793,MIROC6,245,,2076,
4908794,MIROC6,245,,2076,17.1564
4908795,MIROC6,245,,2076,17.26525
4908796,MIROC6,245,,2076,
4908797,MIROC6,245,,2076,
4908798,MIROC6,245,,2076,17.07027
4908799,MPI-ESM1-2-LR,245,,2076,15.98466
4908800,MPI-ESM1-2-LR,245,,2076,15.67925
4908801,MPI-ESM1-2-LR,245,,2076,15.75718
4908802,MPI-ESM1-2-LR,245,,2076,15.90274
4908803,MPI-ESM1-2-LR,245,,2076,15.77956
4908804,MRI-ESM2-0,245,,2076,16.34592
4908805,MRI-ESM2-0,245,,2076,
4908806,MRI-ESM2-0,245,,2076,
4908807,MRI-ESM2-0,245,,2076,
4908808,NESM3,245,,2076,16.57677
4908809,NESM3,245,,2076,16.39264
4908810,NorESM2-LM,245,,2076,16.47369
4908811,NorESM2-LM,245,,2076,16.39389
4908812,NorESM2-LM,245,,2076,16.22998
4908813,NorESM2-MM,245,,2076,15.80435
4908814,NorESM2-MM,245,,2076,15.84358
4908815,TaiESM1,245,,2076,17.11769
4908816,UKESM1-0-LL,245,,2076,16.99109
4908817,ACCESS-CM2,245,,2077,16.89092
4908818,ACCESS-CM2,245,,2077,16.98887
4908819,ACCESS-ESM1-5,245,,2077,17.20648
4908820,ACCESS-ESM1-5,245,,2077,17.22586
4908821,ACCESS-ESM1-5,245,,2077,17.21639
4908822,AWI-CM-1-1-MR,245,,2077,16.42396
4908823,BCC-CSM2-MR,245,,2077,17.08322
4908824,CAMS-CSM1-0,245,,2077,15.69457
4908825,CAMS-CSM1-0,245,,2077,15.75583
4908826,CAS-ESM2-0,245,,2077,16.88948
4908827,CAS-ESM2-0,245,,2077,16.85742
4908828,CESM2-WACCM,245,,2077,16.70466
4908829,CESM2-WACCM,245,,2077,16.87427
4908830,CESM2-WACCM,245,,2077,16.91935
4908831,CESM2-WACCM,245,,2077,16.92018
4908832,CESM2,245,,2077,16.92981
4908833,CESM2,245,,2077,17.00923
4908834,CESM2,245,,2077,17.06711
4908835,CIESM,245,,2077,17.57738
4908836,CMCC-CM2-SR5,245,,2077,17.34081
4908837,CMCC-ESM2,245,,2077,17.37571
4908838,CNRM-CM6-1-HR,245,,2077,15.96095
4908839,CNRM-CM6-1,245,,2077,15.64292
4908840,CNRM-ESM2-1,245,,2077,16.365
4908841,CanESM5-CanOE,245,,2077,17.09323
4908842,CanESM5,245,,2077,17.42688
4908843,CanESM5,245,,2077,17.50883
4908844,CanESM5,245,,2077,17.43823
4908845,CanESM5,245,,2077,17.66697
4908846,CanESM5,245,,2077,17.38467
4908847,CanESM5,245,,2077,17.61691
4908848,CanESM5,245,,2077,17.09323
4908849,E3SM-1-1,245,,2077,
4908850,EC-Earth3-CC,245,,2077,17.25217
4908851,EC-Earth3-Veg-LR,245,,2077,16.45348
4908852,EC-Earth3-Veg-LR,245,,2077,16.11711
4908853,EC-Earth3-Veg-LR,245,,2077,16.55255
4908854,EC-Earth3-Veg,245,,2077,16.8996
4908855,EC-Earth3-Veg,245,,2077,16.72931
4908856,EC-Earth3-Veg,245,,2077,16.86849
4908857,EC-Earth3-Veg,245,,2077,16.87102
4908858,EC-Earth3,245,,2077,16.75234
4908859,EC-Earth3,245,,2077,17.08534
4908860,EC-Earth3,245,,2077,16.90656
4908861,EC-Earth3,245,,2077,16.88895
4908862,EC-Earth3,245,,2077,17.0089
4908863,FGOALS-g3,245,,2077,14.91165
4908864,FGOALS-g3,245,,2077,15.12074
4908865,FGOALS-g3,245,,2077,14.97455
4908866,FGOALS-g3,245,,2077,14.91528
4908867,FIO-ESM-2-0,245,,2077,16.192
4908868,FIO-ESM-2-0,245,,2077,16.33835
4908869,FIO-ESM-2-0,245,,2077,16.27147
4908870,GFDL-CM4,245,,2077,15.43007
4908871,GFDL-ESM4,245,,2077,15.45968
4908872,GFDL-ESM4,245,,2077,15.6666
4908873,GFDL-ESM4,245,,2077,15.53357
4908874,GISS-E2-1-G,245,,2077,15.95717
4908875,HadGEM3-GC31-LL,245,,2077,17.12545
4908876,IITM-ESM,245,,2077,16.27881
4908877,INM-CM4-8,245,,2077,15.56988
4908878,INM-CM5-0,245,,2077,15.21268
4908879,IPSL-CM6A-LR,245,,2077,16.23983
4908880,IPSL-CM6A-LR,245,,2077,16.0762
4908881,IPSL-CM6A-LR,245,,2077,16.33804
4908882,IPSL-CM6A-LR,245,,2077,16.21006
4908883,IPSL-CM6A-LR,245,,2077,15.96331
4908884,IPSL-CM6A-LR,245,,2077,16.28685
4908885,KACE-1-0-G,245,,2077,17.0396
4908886,KACE-1-0-G,245,,2077,17.1107
4908887,KACE-1-0-G,245,,2077,17.24394
4908888,KIOST-ESM,245,,2077,15.44732
4908889,MCM-UA-1-0,245,,2077,16.31141
4908890,MIROC-ES2L,245,,2077,17.38732
4908891,MIROC6,245,,2077,
4908892,MIROC6,245,,2077,17.17037
4908893,MIROC6,245,,2077,17.5304
4908894,MIROC6,245,,2077,
4908895,MIROC6,245,,2077,
4908896,MIROC6,245,,2077,17.1548
4908897,MPI-ESM1-2-LR,245,,2077,15.75147
4908898,MPI-ESM1-2-LR,245,,2077,15.50297
4908899,MPI-ESM1-2-LR,245,,2077,15.88657
4908900,MPI-ESM1-2-LR,245,,2077,15.59744
4908901,MPI-ESM1-2-LR,245,,2077,15.65493
4908902,MRI-ESM2-0,245,,2077,16.18389
4908903,MRI-ESM2-0,245,,2077,
4908904,MRI-ESM2-0,245,,2077,
4908905,MRI-ESM2-0,245,,2077,
4908906,NESM3,245,,2077,16.69341
4908907,NESM3,245,,2077,16.61496
4908908,NorESM2-LM,245,,2077,16.31901
4908909,NorESM2-LM,245,,2077,16.12187
4908910,NorESM2-LM,245,,2077,16.27764
4908911,NorESM2-MM,245,,2077,15.79494
4908912,NorESM2-MM,245,,2077,15.89682
4908913,TaiESM1,245,,2077,17.15023
4908914,UKESM1-0-LL,245,,2077,17.12775
4908915,ACCESS-CM2,245,,2078,17.14256
4908916,ACCESS-CM2,245,,2078,16.95672
4908917,ACCESS-ESM1-5,245,,2078,17.26359
4908918,ACCESS-ESM1-5,245,,2078,17.10121
4908919,ACCESS-ESM1-5,245,,2078,17.24758
4908920,AWI-CM-1-1-MR,245,,2078,16.69383
4908921,BCC-CSM2-MR,245,,2078,17.02675
4908922,CAMS-CSM1-0,245,,2078,15.84668
4908923,CAMS-CSM1-0,245,,2078,15.57228
4908924,CAS-ESM2-0,245,,2078,16.7023
4908925,CAS-ESM2-0,245,,2078,16.87482
4908926,CESM2-WACCM,245,,2078,16.85817
4908927,CESM2-WACCM,245,,2078,16.62835
4908928,CESM2-WACCM,245,,2078,16.80723
4908929,CESM2-WACCM,245,,2078,16.88843
4908930,CESM2,245,,2078,16.92699
4908931,CESM2,245,,2078,17.06721
4908932,CESM2,245,,2078,16.86128
4908933,CIESM,245,,2078,17.59741
4908934,CMCC-CM2-SR5,245,,2078,17.32286
4908935,CMCC-ESM2,245,,2078,17.22186
4908936,CNRM-CM6-1-HR,245,,2078,15.92336
4908937,CNRM-CM6-1,245,,2078,15.87001
4908938,CNRM-ESM2-1,245,,2078,16.56266
4908939,CanESM5-CanOE,245,,2078,17.06659
4908940,CanESM5,245,,2078,17.45472
4908941,CanESM5,245,,2078,17.46078
4908942,CanESM5,245,,2078,17.84213
4908943,CanESM5,245,,2078,17.64121
4908944,CanESM5,245,,2078,17.50604
4908945,CanESM5,245,,2078,17.56777
4908946,CanESM5,245,,2078,17.06659
4908947,E3SM-1-1,245,,2078,
4908948,EC-Earth3-CC,245,,2078,17.20032
4908949,EC-Earth3-Veg-LR,245,,2078,16.72055
4908950,EC-Earth3-Veg-LR,245,,2078,16.48173
4908951,EC-Earth3-Veg-LR,245,,2078,16.76136
4908952,EC-Earth3-Veg,245,,2078,16.69266
4908953,EC-Earth3-Veg,245,,2078,16.86616
4908954,EC-Earth3-Veg,245,,2078,16.75232
4908955,EC-Earth3-Veg,245,,2078,17.09543
4908956,EC-Earth3,245,,2078,16.97471
4908957,EC-Earth3,245,,2078,17.17521
4908958,EC-Earth3,245,,2078,16.74973
4908959,EC-Earth3,245,,2078,16.90359
4908960,EC-Earth3,245,,2078,17.0387
4908961,FGOALS-g3,245,,2078,14.99882
4908962,FGOALS-g3,245,,2078,15.05603
4908963,FGOALS-g3,245,,2078,14.92621
4908964,FGOALS-g3,245,,2078,15.01951
4908965,FIO-ESM-2-0,245,,2078,16.42556
4908966,FIO-ESM-2-0,245,,2078,16.40369
4908967,FIO-ESM-2-0,245,,2078,16.36024
4908968,GFDL-CM4,245,,2078,15.62269
4908969,GFDL-ESM4,245,,2078,15.69801
4908970,GFDL-ESM4,245,,2078,15.46687
4908971,GFDL-ESM4,245,,2078,15.72019
4908972,GISS-E2-1-G,245,,2078,15.85881
4908973,HadGEM3-GC31-LL,245,,2078,17.12094
4908974,IITM-ESM,245,,2078,16.11204
4908975,INM-CM4-8,245,,2078,15.56965
4908976,INM-CM5-0,245,,2078,15.24618
4908977,IPSL-CM6A-LR,245,,2078,16.1891
4908978,IPSL-CM6A-LR,245,,2078,16.31044
4908979,IPSL-CM6A-LR,245,,2078,16.2625
4908980,IPSL-CM6A-LR,245,,2078,16.04482
4908981,IPSL-CM6A-LR,245,,2078,16.07955
4908982,IPSL-CM6A-LR,245,,2078,16.27767
4908983,KACE-1-0-G,245,,2078,17.0295
4908984,KACE-1-0-G,245,,2078,17.08663
4908985,KACE-1-0-G,245,,2078,17.18631
4908986,KIOST-ESM,245,,2078,15.42768
4908987,MCM-UA-1-0,245,,2078,16.32875
4908988,MIROC-ES2L,245,,2078,17.38314
4908989,MIROC6,245,,2078,
4908990,MIROC6,245,,2078,17.48158
4908991,MIROC6,245,,2078,17.31326
4908992,MIROC6,245,,2078,
4908993,MIROC6,245,,2078,
4908994,MIROC6,245,,2078,17.23128
4908995,MPI-ESM1-2-LR,245,,2078,15.72911
4908996,MPI-ESM1-2-LR,245,,2078,15.70762
4908997,MPI-ESM1-2-LR,245,,2078,15.71389
4908998,MPI-ESM1-2-LR,245,,2078,15.55265
4908999,MPI-ESM1-2-LR,245,,2078,15.83656
4909000,MRI-ESM2-0,245,,2078,16.27335
4909001,MRI-ESM2-0,245,,2078,
4909002,MRI-ESM2-0,245,,2078,
4909003,MRI-ESM2-0,245,,2078,
4909004,NESM3,245,,2078,16.53463
4909005,NESM3,245,,2078,16.65567
4909006,NorESM2-LM,245,,2078,16.52903
4909007,NorESM2-LM,245,,2078,16.04121
4909008,NorESM2-LM,245,,2078,16.36422
4909009,NorESM2-MM,245,,2078,15.76608
4909010,NorESM2-MM,245,,2078,15.77977
4909011,TaiESM1,245,,2078,17.37134
4909012,UKESM1-0-LL,245,,2078,16.95718
4909013,ACCESS-CM2,245,,2079,17.05411
4909014,ACCESS-CM2,245,,2079,17.07667
4909015,ACCESS-ESM1-5,245,,2079,17.17816
4909016,ACCESS-ESM1-5,245,,2079,17.0364
4909017,ACCESS-ESM1-5,245,,2079,17.26984
4909018,AWI-CM-1-1-MR,245,,2079,16.63273
4909019,BCC-CSM2-MR,245,,2079,16.9722
4909020,CAMS-CSM1-0,245,,2079,15.63228
4909021,CAMS-CSM1-0,245,,2079,15.40986
4909022,CAS-ESM2-0,245,,2079,16.90957
4909023,CAS-ESM2-0,245,,2079,17.01006
4909024,CESM2-WACCM,245,,2079,16.98641
4909025,CESM2-WACCM,245,,2079,16.81174
4909026,CESM2-WACCM,245,,2079,16.93063
4909027,CESM2-WACCM,245,,2079,16.67855
4909028,CESM2,245,,2079,16.89181
4909029,CESM2,245,,2079,16.95213
4909030,CESM2,245,,2079,17.03129
4909031,CIESM,245,,2079,17.62941
4909032,CMCC-CM2-SR5,245,,2079,17.56007
4909033,CMCC-ESM2,245,,2079,17.27346
4909034,CNRM-CM6-1-HR,245,,2079,15.91435
4909035,CNRM-CM6-1,245,,2079,15.73538
4909036,CNRM-ESM2-1,245,,2079,16.44488
4909037,CanESM5-CanOE,245,,2079,17.32853
4909038,CanESM5,245,,2079,17.48985
4909039,CanESM5,245,,2079,17.41787
4909040,CanESM5,245,,2079,17.75217
4909041,CanESM5,245,,2079,17.68375
4909042,CanESM5,245,,2079,17.5379
4909043,CanESM5,245,,2079,17.55995
4909044,CanESM5,245,,2079,17.32853
4909045,E3SM-1-1,245,,2079,
4909046,EC-Earth3-CC,245,,2079,16.83611
4909047,EC-Earth3-Veg-LR,245,,2079,16.7665
4909048,EC-Earth3-Veg-LR,245,,2079,16.56126
4909049,EC-Earth3-Veg-LR,245,,2079,16.7892
4909050,EC-Earth3-Veg,245,,2079,16.80329
4909051,EC-Earth3-Veg,245,,2079,16.95963
4909052,EC-Earth3-Veg,245,,2079,16.82172
4909053,EC-Earth3-Veg,245,,2079,16.89916
4909054,EC-Earth3,245,,2079,17.09911
4909055,EC-Earth3,245,,2079,17.01932
4909056,EC-Earth3,245,,2079,16.84818
4909057,EC-Earth3,245,,2079,17.04441
4909058,EC-Earth3,245,,2079,16.6615
4909059,FGOALS-g3,245,,2079,14.91777
4909060,FGOALS-g3,245,,2079,15.1064
4909061,FGOALS-g3,245,,2079,14.90169
4909062,FGOALS-g3,245,,2079,14.83871
4909063,FIO-ESM-2-0,245,,2079,16.531
4909064,FIO-ESM-2-0,245,,2079,16.5526
4909065,FIO-ESM-2-0,245,,2079,16.37216
4909066,GFDL-CM4,245,,2079,15.41355
4909067,GFDL-ESM4,245,,2079,15.65761
4909068,GFDL-ESM4,245,,2079,15.52931
4909069,GFDL-ESM4,245,,2079,15.6542
4909070,GISS-E2-1-G,245,,2079,16.1498
4909071,HadGEM3-GC31-LL,245,,2079,17.10301
4909072,IITM-ESM,245,,2079,16.38681
4909073,INM-CM4-8,245,,2079,15.4939
4909074,INM-CM5-0,245,,2079,15.22758
4909075,IPSL-CM6A-LR,245,,2079,16.10583
4909076,IPSL-CM6A-LR,245,,2079,16.47448
4909077,IPSL-CM6A-LR,245,,2079,16.09437
4909078,IPSL-CM6A-LR,245,,2079,16.13918
4909079,IPSL-CM6A-LR,245,,2079,16.19528
4909080,IPSL-CM6A-LR,245,,2079,16.16716
4909081,KACE-1-0-G,245,,2079,17.04044
4909082,KACE-1-0-G,245,,2079,17.20388
4909083,KACE-1-0-G,245,,2079,17.20592
4909084,KIOST-ESM,245,,2079,15.24172
4909085,MCM-UA-1-0,245,,2079,16.40159
4909086,MIROC-ES2L,245,,2079,17.19907
4909087,MIROC6,245,,2079,
4909088,MIROC6,245,,2079,17.56952
4909089,MIROC6,245,,2079,17.17326
4909090,MIROC6,245,,2079,
4909091,MIROC6,245,,2079,
4909092,MIROC6,245,,2079,17.24204
4909093,MPI-ESM1-2-LR,245,,2079,15.68641
4909094,MPI-ESM1-2-LR,245,,2079,15.82011
4909095,MPI-ESM1-2-LR,245,,2079,15.64051
4909096,MPI-ESM1-2-LR,245,,2079,15.49283
4909097,MPI-ESM1-2-LR,245,,2079,15.84604
4909098,MRI-ESM2-0,245,,2079,16.3015
4909099,MRI-ESM2-0,245,,2079,
4909100,MRI-ESM2-0,245,,2079,
4909101,MRI-ESM2-0,245,,2079,
4909102,NESM3,245,,2079,16.66783
4909103,NESM3,245,,2079,16.6595
4909104,NorESM2-LM,245,,2079,16.42776
4909105,NorESM2-LM,245,,2079,16.06476
4909106,NorESM2-LM,245,,2079,16.29743
4909107,NorESM2-MM,245,,2079,15.96931
4909108,NorESM2-MM,245,,2079,16.03604
4909109,TaiESM1,245,,2079,17.53992
4909110,UKESM1-0-LL,245,,2079,16.95672
4909111,ACCESS-CM2,245,,2080,17.22295
4909112,ACCESS-CM2,245,,2080,17.1064
4909113,ACCESS-ESM1-5,245,,2080,17.08819
4909114,ACCESS-ESM1-5,245,,2080,17.23806
4909115,ACCESS-ESM1-5,245,,2080,17.33836
4909116,AWI-CM-1-1-MR,245,,2080,16.44589
4909117,BCC-CSM2-MR,245,,2080,16.92045
4909118,CAMS-CSM1-0,245,,2080,15.80207
4909119,CAMS-CSM1-0,245,,2080,15.78906
4909120,CAS-ESM2-0,245,,2080,16.99672
4909121,CAS-ESM2-0,245,,2080,17.04656
4909122,CESM2-WACCM,245,,2080,16.99976
4909123,CESM2-WACCM,245,,2080,16.89234
4909124,CESM2-WACCM,245,,2080,17.09983
4909125,CESM2-WACCM,245,,2080,16.85389
4909126,CESM2,245,,2080,16.99831
4909127,CESM2,245,,2080,17.09587
4909128,CESM2,245,,2080,17.09866
4909129,CIESM,245,,2080,17.54862
4909130,CMCC-CM2-SR5,245,,2080,17.65656
4909131,CMCC-ESM2,245,,2080,17.42732
4909132,CNRM-CM6-1-HR,245,,2080,15.98388
4909133,CNRM-CM6-1,245,,2080,15.80167
4909134,CNRM-ESM2-1,245,,2080,16.44814
4909135,CanESM5-CanOE,245,,2080,17.27164
4909136,CanESM5,245,,2080,17.27785
4909137,CanESM5,245,,2080,17.58568
4909138,CanESM5,245,,2080,17.59516
4909139,CanESM5,245,,2080,17.76491
4909140,CanESM5,245,,2080,17.44437
4909141,CanESM5,245,,2080,17.55919
4909142,CanESM5,245,,2080,17.27164
4909143,E3SM-1-1,245,,2080,
4909144,EC-Earth3-CC,245,,2080,16.96429
4909145,EC-Earth3-Veg-LR,245,,2080,16.64109
4909146,EC-Earth3-Veg-LR,245,,2080,16.14902
4909147,EC-Earth3-Veg-LR,245,,2080,16.44932
4909148,EC-Earth3-Veg,245,,2080,17.10273
4909149,EC-Earth3-Veg,245,,2080,17.18375
4909150,EC-Earth3-Veg,245,,2080,17.0419
4909151,EC-Earth3-Veg,245,,2080,16.93965
4909152,EC-Earth3,245,,2080,17.07839
4909153,EC-Earth3,245,,2080,17.08779
4909154,EC-Earth3,245,,2080,17.00358
4909155,EC-Earth3,245,,2080,17.18311
4909156,EC-Earth3,245,,2080,17.02314
4909157,FGOALS-g3,245,,2080,14.92799
4909158,FGOALS-g3,245,,2080,15.09107
4909159,FGOALS-g3,245,,2080,14.9973
4909160,FGOALS-g3,245,,2080,14.94833
4909161,FIO-ESM-2-0,245,,2080,16.40218
4909162,FIO-ESM-2-0,245,,2080,16.31927
4909163,FIO-ESM-2-0,245,,2080,16.39145
4909164,GFDL-CM4,245,,2080,15.40256
4909165,GFDL-ESM4,245,,2080,15.50807
4909166,GFDL-ESM4,245,,2080,15.62465
4909167,GFDL-ESM4,245,,2080,15.42977
4909168,GISS-E2-1-G,245,,2080,16.11478
4909169,HadGEM3-GC31-LL,245,,2080,17.01249
4909170,IITM-ESM,245,,2080,16.39246
4909171,INM-CM4-8,245,,2080,15.49078
4909172,INM-CM5-0,245,,2080,15.19455
4909173,IPSL-CM6A-LR,245,,2080,16.02654
4909174,IPSL-CM6A-LR,245,,2080,16.44207
4909175,IPSL-CM6A-LR,245,,2080,16.09464
4909176,IPSL-CM6A-LR,245,,2080,16.14913
4909177,IPSL-CM6A-LR,245,,2080,16.25783
4909178,IPSL-CM6A-LR,245,,2080,15.93109
4909179,KACE-1-0-G,245,,2080,17.04497
4909180,KACE-1-0-G,245,,2080,17.20349
4909181,KACE-1-0-G,245,,2080,17.33851
4909182,KIOST-ESM,245,,2080,15.38687
4909183,MCM-UA-1-0,245,,2080,16.43219
4909184,MIROC-ES2L,245,,2080,17.404
4909185,MIROC6,245,,2080,
4909186,MIROC6,245,,2080,17.19107
4909187,MIROC6,245,,2080,17.26048
4909188,MIROC6,245,,2080,
4909189,MIROC6,245,,2080,
4909190,MIROC6,245,,2080,17.17955
4909191,MPI-ESM1-2-LR,245,,2080,15.7625
4909192,MPI-ESM1-2-LR,245,,2080,15.8043
4909193,MPI-ESM1-2-LR,245,,2080,15.78105
4909194,MPI-ESM1-2-LR,245,,2080,15.71579
4909195,MPI-ESM1-2-LR,245,,2080,15.75047
4909196,MRI-ESM2-0,245,,2080,16.28844
4909197,MRI-ESM2-0,245,,2080,
4909198,MRI-ESM2-0,245,,2080,
4909199,MRI-ESM2-0,245,,2080,
4909200,NESM3,245,,2080,16.66094
4909201,NESM3,245,,2080,16.47864
4909202,NorESM2-LM,245,,2080,16.30743
4909203,NorESM2-LM,245,,2080,16.05039
4909204,NorESM2-LM,245,,2080,16.34422
4909205,NorESM2-MM,245,,2080,15.87298
4909206,NorESM2-MM,245,,2080,16.02691
4909207,TaiESM1,245,,2080,17.60288
4909208,UKESM1-0-LL,245,,2080,17.10395
4909209,ACCESS-CM2,245,,2081,17.17516
4909210,ACCESS-CM2,245,,2081,17.15592
4909211,ACCESS-ESM1-5,245,,2081,17.20388
4909212,ACCESS-ESM1-5,245,,2081,17.33192
4909213,ACCESS-ESM1-5,245,,2081,17.39013
4909214,AWI-CM-1-1-MR,245,,2081,16.54713
4909215,BCC-CSM2-MR,245,,2081,16.93862
4909216,CAMS-CSM1-0,245,,2081,15.70124
4909217,CAMS-CSM1-0,245,,2081,15.75824
4909218,CAS-ESM2-0,245,,2081,17.01179
4909219,CAS-ESM2-0,245,,2081,17.04487
4909220,CESM2-WACCM,245,,2081,17.04987
4909221,CESM2-WACCM,245,,2081,16.88039
4909222,CESM2-WACCM,245,,2081,16.93732
4909223,CESM2-WACCM,245,,2081,17.09817
4909224,CESM2,245,,2081,17.04917
4909225,CESM2,245,,2081,17.16097
4909226,CESM2,245,,2081,16.91237
4909227,CIESM,245,,2081,17.60348
4909228,CMCC-CM2-SR5,245,,2081,17.63548
4909229,CMCC-ESM2,245,,2081,17.45994
4909230,CNRM-CM6-1-HR,245,,2081,16.01257
4909231,CNRM-CM6-1,245,,2081,15.61569
4909232,CNRM-ESM2-1,245,,2081,16.46128
4909233,CanESM5-CanOE,245,,2081,17.4027
4909234,CanESM5,245,,2081,17.36381
4909235,CanESM5,245,,2081,17.73117
4909236,CanESM5,245,,2081,17.63708
4909237,CanESM5,245,,2081,17.77788
4909238,CanESM5,245,,2081,17.42636
4909239,CanESM5,245,,2081,17.5595
4909240,CanESM5,245,,2081,17.4027
4909241,E3SM-1-1,245,,2081,
4909242,EC-Earth3-CC,245,,2081,17.25554
4909243,EC-Earth3-Veg-LR,245,,2081,16.48469
4909244,EC-Earth3-Veg-LR,245,,2081,16.08553
4909245,EC-Earth3-Veg-LR,245,,2081,16.62428
4909246,EC-Earth3-Veg,245,,2081,16.86856
4909247,EC-Earth3-Veg,245,,2081,16.97814
4909248,EC-Earth3-Veg,245,,2081,17.1788
4909249,EC-Earth3-Veg,245,,2081,17.23933
4909250,EC-Earth3,245,,2081,16.92508
4909251,EC-Earth3,245,,2081,16.9864
4909252,EC-Earth3,245,,2081,16.82216
4909253,EC-Earth3,245,,2081,17.18484
4909254,EC-Earth3,245,,2081,17.23071
4909255,FGOALS-g3,245,,2081,14.92737
4909256,FGOALS-g3,245,,2081,15.08649
4909257,FGOALS-g3,245,,2081,14.98427
4909258,FGOALS-g3,245,,2081,15.01535
4909259,FIO-ESM-2-0,245,,2081,16.43633
4909260,FIO-ESM-2-0,245,,2081,16.32865
4909261,FIO-ESM-2-0,245,,2081,16.32784
4909262,GFDL-CM4,245,,2081,15.22605
4909263,GFDL-ESM4,245,,2081,15.52768
4909264,GFDL-ESM4,245,,2081,15.45833
4909265,GFDL-ESM4,245,,2081,15.6367
4909266,GISS-E2-1-G,245,,2081,15.862
4909267,HadGEM3-GC31-LL,245,,2081,17.09211
4909268,IITM-ESM,245,,2081,16.40852
4909269,INM-CM4-8,245,,2081,15.5417
4909270,INM-CM5-0,245,,2081,15.3487
4909271,IPSL-CM6A-LR,245,,2081,16.06833
4909272,IPSL-CM6A-LR,245,,2081,16.37074
4909273,IPSL-CM6A-LR,245,,2081,16.2649
4909274,IPSL-CM6A-LR,245,,2081,16.19133
4909275,IPSL-CM6A-LR,245,,2081,16.27452
4909276,IPSL-CM6A-LR,245,,2081,16.12356
4909277,KACE-1-0-G,245,,2081,17.08702
4909278,KACE-1-0-G,245,,2081,17.28375
4909279,KACE-1-0-G,245,,2081,17.2922
4909280,KIOST-ESM,245,,2081,15.30359
4909281,MCM-UA-1-0,245,,2081,16.54075
4909282,MIROC-ES2L,245,,2081,17.58343
4909283,MIROC6,245,,2081,
4909284,MIROC6,245,,2081,17.08168
4909285,MIROC6,245,,2081,17.33807
4909286,MIROC6,245,,2081,
4909287,MIROC6,245,,2081,
4909288,MIROC6,245,,2081,17.25863
4909289,MPI-ESM1-2-LR,245,,2081,15.81197
4909290,MPI-ESM1-2-LR,245,,2081,15.72437
4909291,MPI-ESM1-2-LR,245,,2081,15.74633
4909292,MPI-ESM1-2-LR,245,,2081,15.77457
4909293,MPI-ESM1-2-LR,245,,2081,15.74781
4909294,MRI-ESM2-0,245,,2081,16.42171
4909295,MRI-ESM2-0,245,,2081,
4909296,MRI-ESM2-0,245,,2081,
4909297,MRI-ESM2-0,245,,2081,
4909298,NESM3,245,,2081,16.59917
4909299,NESM3,245,,2081,16.5576
4909300,NorESM2-LM,245,,2081,16.46061
4909301,NorESM2-LM,245,,2081,16.38548
4909302,NorESM2-LM,245,,2081,16.59409
4909303,NorESM2-MM,245,,2081,15.96941
4909304,NorESM2-MM,245,,2081,15.93222
4909305,TaiESM1,245,,2081,17.35936
4909306,UKESM1-0-LL,245,,2081,17.29326
4909307,ACCESS-CM2,245,,2082,17.14611
4909308,ACCESS-CM2,245,,2082,17.05172
4909309,ACCESS-ESM1-5,245,,2082,17.22108
4909310,ACCESS-ESM1-5,245,,2082,17.32038
4909311,ACCESS-ESM1-5,245,,2082,17.38464
4909312,AWI-CM-1-1-MR,245,,2082,16.53049
4909313,BCC-CSM2-MR,245,,2082,17.0079
4909314,CAMS-CSM1-0,245,,2082,15.97595
4909315,CAMS-CSM1-0,245,,2082,15.88065
4909316,CAS-ESM2-0,245,,2082,17.05922
4909317,CAS-ESM2-0,245,,2082,17.26194
4909318,CESM2-WACCM,245,,2082,17.02465
4909319,CESM2-WACCM,245,,2082,16.94406
4909320,CESM2-WACCM,245,,2082,17.05072
4909321,CESM2-WACCM,245,,2082,17.09351
4909322,CESM2,245,,2082,17.07749
4909323,CESM2,245,,2082,17.05746
4909324,CESM2,245,,2082,17.1353
4909325,CIESM,245,,2082,17.63459
4909326,CMCC-CM2-SR5,245,,2082,17.70316
4909327,CMCC-ESM2,245,,2082,17.27615
4909328,CNRM-CM6-1-HR,245,,2082,16.04943
4909329,CNRM-CM6-1,245,,2082,15.7405
4909330,CNRM-ESM2-1,245,,2082,16.39866
4909331,CanESM5-CanOE,245,,2082,17.35625
4909332,CanESM5,245,,2082,17.56335
4909333,CanESM5,245,,2082,17.77083
4909334,CanESM5,245,,2082,17.6727
4909335,CanESM5,245,,2082,17.59803
4909336,CanESM5,245,,2082,17.52679
4909337,CanESM5,245,,2082,17.68382
4909338,CanESM5,245,,2082,17.35625
4909339,E3SM-1-1,245,,2082,
4909340,EC-Earth3-CC,245,,2082,17.35068
4909341,EC-Earth3-Veg-LR,245,,2082,16.50322
